date,model_rank,code,name,model_score,score_eligible,label,oc_return_pct,candidate_id,top_k
2025-04-02,1,7318,セレンディップ・ホールディングス,0.12515940773301512,True,0,-0.90446579988694431,C00_daily_rank_ridge,1
2025-04-03,1,5845,全保連,0.11395240859261779,True,0,-0.61274509803921351,C00_daily_rank_ridge,1
2025-04-04,1,9685,ＫＹＣＯＭホールディングス,0.095569192552726001,True,0,-8.0620155038759744,C00_daily_rank_ridge,1
2025-04-07,1,7036,イーエムネットジャパン,0.1301182416880528,True,0,-8.1159420289855113,C00_daily_rank_ridge,1
2025-04-08,1,1662,石油資源開発,0.10013076422939626,True,0,-0.29880478087649376,C00_daily_rank_ridge,1
2025-04-09,1,1662,石油資源開発,0.099370748855247146,True,0,-2.7551020408163263,C00_daily_rank_ridge,1
2025-04-10,1,2332,クエスト,0.10872296347393003,True,1,0.39777247414478634,C00_daily_rank_ridge,1
2025-04-11,1,7043,アルー,0.11751964002616992,True,1,1.9461077844311392,C00_daily_rank_ridge,1
2025-04-14,1,7043,アルー,0.13985979357896058,True,1,2.2222222222222143,C00_daily_rank_ridge,1
2025-04-15,1,3986,ビーブレイクシステムズ,0.16610600260690997,True,1,0.20964360587001352,C00_daily_rank_ridge,1
2025-04-16,1,3986,ビーブレイクシステムズ,0.15501972188135127,True,,,C00_daily_rank_ridge,1
2025-04-17,1,3986,ビーブレイクシステムズ,0.15965512207463914,True,0,-2.0689655172413834,C00_daily_rank_ridge,1
2025-04-18,1,3986,ビーブレイクシステムズ,0.13977834409606688,True,1,1.0563380281690238,C00_daily_rank_ridge,1
2025-04-21,1,7043,アルー,0.12453111715257303,True,1,0.87463556851312685,C00_daily_rank_ridge,1
2025-04-22,1,7043,アルー,0.12472188325003887,True,1,1.3157894736842035,C00_daily_rank_ridge,1
2025-04-23,1,7043,アルー,0.12666072293264008,True,0,-0.57553956834532904,C00_daily_rank_ridge,1
2025-04-24,1,7043,アルー,0.14393402456837256,True,1,0.57887120115773794,C00_daily_rank_ridge,1
2025-04-25,1,7043,アルー,0.1337163294987658,True,1,0.14367816091953589,C00_daily_rank_ridge,1
2025-04-28,1,7043,アルー,0.11892696080930758,True,0,-0.43041606886656814,C00_daily_rank_ridge,1
2025-04-30,1,7043,アルー,0.13169667552918388,True,1,0.14409221902016434,C00_daily_rank_ridge,1
2025-05-01,1,7043,アルー,0.12369666197895436,True,1,0.28776978417266452,C00_daily_rank_ridge,1
2025-05-02,1,7043,アルー,0.1107036286647702,True,0,-0.14367816091953589,C00_daily_rank_ridge,1
2025-05-07,1,7043,アルー,0.13006513839454181,True,1,1.5827338129496438,C00_daily_rank_ridge,1
2025-05-08,1,6034,ＭＲＴ,0.11421374686940537,True,0,-0.14492753623188692,C00_daily_rank_ridge,1
2025-05-09,1,6492,岡野バルブ製造,0.11611022997044483,True,1,3.7500000000000089,C00_daily_rank_ridge,1
2025-05-12,1,7345,アイ・パートナーズフィナンシャル,0.13120308922762178,True,1,1.6042780748663166,C00_daily_rank_ridge,1
2025-05-13,1,7345,アイ・パートナーズフィナンシャル,0.12758353498158481,True,0,-1.0714285714285676,C00_daily_rank_ridge,1
2025-05-14,1,7345,アイ・パートナーズフィナンシャル,0.14137493148509941,True,1,3.392857142857153,C00_daily_rank_ridge,1
2025-05-15,1,3353,メディカル一光グループ,0.11939523295541399,True,1,0.25651988029071759,C00_daily_rank_ridge,1
2025-05-16,1,7345,アイ・パートナーズフィナンシャル,0.13216859362531833,True,1,0.89285714285713969,C00_daily_rank_ridge,1
2025-05-19,1,6034,ＭＲＴ,0.11776286727511828,True,0,-1.3274336283185861,C00_daily_rank_ridge,1
2025-05-20,1,7345,アイ・パートナーズフィナンシャル,0.11788063673631403,True,1,0.72727272727273196,C00_daily_rank_ridge,1
2025-05-21,1,6346,キクカワエンタープライズ,0.1058987376089949,True,1,0.89445438282647061,C00_daily_rank_ridge,1
2025-05-22,1,7345,アイ・パートナーズフィナンシャル,0.11020250872682975,True,1,1.6666666666666607,C00_daily_rank_ridge,1
2025-05-23,1,7345,アイ・パートナーズフィナンシャル,0.11587208037643767,True,1,1.4842300556586308,C00_daily_rank_ridge,1
2025-05-26,1,7345,アイ・パートナーズフィナンシャル,0.12711522757039329,True,1,0.36563071297988081,C00_daily_rank_ridge,1
2025-05-27,1,7345,アイ・パートナーズフィナンシャル,0.11255015839284729,True,1,5.1851851851851816,C00_daily_rank_ridge,1
2025-05-28,1,5945,天龍製鋸,0.12473428029388052,True,1,0.37776578521315773,C00_daily_rank_ridge,1
2025-05-29,1,7345,アイ・パートナーズフィナンシャル,0.14234178104834178,True,1,1.4814814814814836,C00_daily_rank_ridge,1
2025-05-30,1,5945,天龍製鋸,0.12981337865857306,True,1,0.27027027027026751,C00_daily_rank_ridge,1
2025-06-02,1,5945,天龍製鋸,0.11691575854404886,True,0,-0.48179871520342976,C00_daily_rank_ridge,1
2025-06-03,1,3271,ＴＨＥグローバル社,0.10619749953720933,True,0,-0.62959076600209718,C00_daily_rank_ridge,1
2025-06-04,1,6346,キクカワエンタープライズ,0.11081911989137289,True,1,1.0869565217391353,C00_daily_rank_ridge,1
2025-06-05,1,6346,キクカワエンタープライズ,0.10646682616509778,True,,,C00_daily_rank_ridge,1
2025-06-06,1,3948,光ビジネスフォーム,0.11503760315351581,True,1,1.6999999999999904,C00_daily_rank_ridge,1
2025-06-09,1,3271,ＴＨＥグローバル社,0.096234052187316482,True,0,0,C00_daily_rank_ridge,1
2025-06-10,1,9142,九州旅客鉄道,0.092782010817714006,True,0,-0.42440318302386926,C00_daily_rank_ridge,1
